time	count
5784231.00	0.00
5784297.00	0.25
5784311.00	0.00
5784358.00	0.25
5784363.00	0.00
5784430.00	0.25
5784444.00	0.00
5784486.00	0.25
5784493.00	0.00
5784575.00	0.25
5784588.00	0.00
5784625.00	0.25
5784628.00	0.00
5784705.00	0.25
5784719.00	0.00
5784755.00	0.25
5784758.00	0.00
5784840.00	0.25
5784853.00	0.00
5784889.00	0.25
5784892.00	0.00
5784969.00	0.25
5784982.00	0.00
5785018.00	0.25
5785021.00	0.00
5785117.00	0.25
5785137.00	0.00
5785204.00	0.25
5785212.00	0.00
5785251.00	0.25
5785271.00	0.00
5785327.00	0.25
5785331.00	0.00
5785375.00	0.25
5785389.00	0.00
5785445.00	0.25
5785455.00	0.00
5785513.00	0.25
5785527.00	0.00
5785574.00	0.25
5785580.00	0.00
5785645.00	0.25
5785659.00	0.00
5785696.00	0.25
5785698.00	0.00
5785779.00	0.25
5785792.00	0.00
5785829.00	0.25
5785836.00	0.00
5785909.00	0.25
5785922.00	0.00
5785959.00	0.25
5785962.00	0.00
5786034.00	0.25
5786047.00	0.00
5786084.00	0.25
5786087.00	0.00
5786164.00	0.25
5786177.00	0.00
5786213.00	0.25
5786216.00	0.00
5786324.00	0.25
5786380.00	0.00
5786449.00	0.25
5786492.00	0.00
5786536.00	0.25
5786544.00	0.00
5786561.00	0.25
5786578.00	0.00
5786592.00	0.25
5786595.00	0.00
5786625.00	0.25
5786634.00	0.00
5786730.00	0.25
5786752.00	0.00
5786810.00	0.25
5786813.00	0.00
5786843.00	0.25
5786858.00	0.00
5786914.00	0.25
5786923.00	0.00
5786969.00	0.25
5786984.00	0.00
5787031.00	0.25
5787038.00	0.00
5787102.00	0.25
5787115.00	0.00
5787155.00	0.25
5787160.00	0.00
5787233.00	0.25
5787247.00	0.00
5787284.00	0.25
5787295.00	0.00
5787374.00	0.25
5787387.00	0.00
5787429.00	0.25
5787432.00	0.00
5787519.00	0.25
5787533.00	0.00
5787571.00	0.25
5787573.00	0.00
5787651.00	0.25
5787664.00	0.00
5787701.00	0.25
5787704.00	0.00
5787777.00	0.25
5787790.00	0.00
5787827.00	0.25
5787830.00	0.00
5787906.00	0.25
5787919.00	0.00
5787956.00	0.25
5787966.00	0.00
5788040.00	0.25
5788053.00	0.00
5788090.00	0.25
5788093.00	0.00
5788204.00	0.25
5788261.00	0.00
5788327.00	0.25
5788368.00	0.00
5788437.00	0.50
5788446.00	0.25
5788455.00	0.00
5788473.00	0.25
5788477.00	0.00
5788522.00	0.25
5788544.00	0.00
5788614.00	0.25
5788655.00	0.00
5788732.00	0.25
5788735.00	0.50
5788744.00	0.25
5788749.00	0.00
5788795.00	0.25
5788800.00	0.00
5788855.00	0.25
5788870.00	0.00
5788927.00	0.25
5788932.00	0.00
5788987.00	0.25
5789002.00	0.00
5789051.00	0.25
5789055.00	0.00
5789117.00	0.25
5789131.00	0.00
5789172.00	0.25
5789180.00	0.00
5789249.00	0.25
5789263.00	0.00
5789300.00	0.25
5789303.00	0.00
5789375.00	0.25
5789388.00	0.00
5789428.00	0.25
5789431.00	0.00
5789511.00	0.25
5789525.00	0.00
5789572.00	0.25
5789576.00	0.00
5789645.00	0.25
5789658.00	0.00
5789695.00	0.25
5789705.00	0.00
5789775.00	0.25
5789789.00	0.00
5789835.00	0.25
5789837.00	0.00
5789912.00	0.25
5789925.00	0.00
5789971.00	0.25
5789986.00	0.00
5790050.00	0.25
5790063.00	0.00
5790106.00	0.25
5790109.00	0.00
5790180.00	0.25
5790193.00	0.00
5790230.00	0.25
5790233.00	0.00
5790304.00	0.25
5790318.00	0.00
5790361.00	0.25
5790364.00	0.00
5790438.00	0.25
5790451.00	0.00
5790488.00	0.25
5790490.00	0.00
5790572.00	0.25
5790585.00	0.00
5790622.00	0.25
5790632.00	0.00
5790708.00	0.25
5790721.00	0.00
5790758.00	0.25
5790760.00	0.00
5790865.00	0.25
5790890.00	0.00
5790955.00	0.25
5790963.00	0.00
5790984.00	0.25
5791005.00	0.00
5791061.00	0.25
5791065.00	0.00
5791111.00	0.25
5791125.00	0.00
5791177.00	0.25
5791186.00	0.00
5791241.00	0.25
5791255.00	0.00
5791293.00	0.25
5791296.00	0.00
5791371.00	0.25
5791385.00	0.00
5791424.00	0.25
5791427.00	0.00
5791511.00	0.25
5791525.00	0.00
5791563.00	0.25
5791566.00	0.00
5791648.00	0.25
5791662.00	0.00
5791713.00	0.25
5791718.00	0.00
5791782.00	0.25
5791795.00	0.00
5791833.00	0.25
5791840.00	0.00
5791912.00	0.25
5791925.00	0.00
5791972.00	0.25
5791975.00	0.00
5792038.00	0.25
5792051.00	0.00
5792088.00	0.25
5792090.00	0.00
5792170.00	0.25
5792183.00	0.00
5792220.00	0.25
5792228.00	0.00
5792316.00	0.25
5792330.00	0.00
5792366.00	0.25
5792369.00	0.00
5792455.00	0.25
5792468.00	0.00
5792504.00	0.25
5792510.00	0.00
5792588.00	0.25
5792601.00	0.00
5792639.00	0.25
5792644.00	0.00
5792744.00	0.25
5792764.00	0.00
5792824.00	0.25
5792832.00	0.00
5792868.00	0.25
5792888.00	0.00
5792939.00	0.25
5792942.00	0.00
5792995.00	0.25
5793009.00	0.00
5793060.00	0.25
5793069.00	0.00
5793126.00	0.25
5793139.00	0.00
5793177.00	0.25
5793180.00	0.00
5793256.00	0.25
5793269.00	0.00
5793306.00	0.25
5793309.00	0.00
5793388.00	0.25
5793401.00	0.00
5793442.00	0.25
5793445.00	0.00
5793526.00	0.25
5793540.00	0.00
5793576.00	0.25
5793579.00	0.00
5793651.00	0.25
5793664.00	0.00
5793701.00	0.25
5793710.00	0.00
5793804.00	0.25
5793824.00	0.00
5793884.00	0.25
5793892.00	0.00
5793924.00	0.25
5793937.00	0.00
5793987.00	0.25
5794003.00	0.00
5794080.00	0.25
5794093.00	0.00
5794141.00	0.25
5794146.00	0.00
5794213.00	0.25
5794227.00	0.00
5794265.00	0.25
5794268.00	0.00
5794345.00	0.25
5794358.00	0.00
5794395.00	0.25
5794398.00	0.00
5794478.00	0.25
5794493.00	0.00
5794531.00	0.25
5794534.00	0.00
5794611.00	0.25
5794625.00	0.00
5794662.00	0.25
5794664.00	0.00
5794746.00	0.25
5794759.00	0.00
5794796.00	0.25
5794807.00	0.00
5794881.00	0.25
5794894.00	0.00
5794931.00	0.25
5794933.00	0.00
5795019.00	0.25
5795033.00	0.00
5795070.00	0.25
5795073.00	0.00
5795163.00	0.25
5795176.00	0.00
5795213.00	0.25
5795216.00	0.00
5795294.00	0.25
5795307.00	0.00
5795343.00	0.25
5795346.00	0.00
5795426.00	0.25
5795439.00	0.00
5795496.00	0.25
5795501.00	0.00
5795568.00	0.25
5795581.00	0.00
5795619.00	0.25
5795625.00	0.00
5795701.00	0.25
5795714.00	0.00
5795751.00	0.25
5795754.00	0.00
5795836.00	0.25
5795849.00	0.00
5795886.00	0.25
5795890.00	0.00
5796000.00	0.25
5796022.00	0.00
5796086.00	0.25
5796094.00	0.00
5796111.00	0.25
5796124.00	0.00
5796174.00	0.25
5796182.00	0.00
5796244.00	0.25
5796257.00	0.00
5796304.00	0.25
5796308.00	0.00
5796374.00	0.25
5796387.00	0.00
5796428.00	0.25
5796431.00	0.00
5796514.00	0.25
5796527.00	0.00
5796564.00	0.25
5796566.00	0.00
5796646.00	0.25
5796659.00	0.00
5796695.00	0.25
5796698.00	0.00
5796800.00	0.25
5796821.00	0.00
5796881.00	0.25
5796889.00	0.00
5796924.00	0.25
5796944.00	0.00
5797000.00	0.25
5797004.00	0.00
5797052.00	0.25
5797066.00	0.00
5797118.00	0.25
5797134.00	0.00
5797179.00	0.25
5797192.00	0.00
5797241.00	0.25
5797246.00	0.00
5797310.00	0.25
5797323.00	0.00
5797361.00	0.25
5797363.00	0.00
5797445.00	0.25
5797458.00	0.00
5797495.00	0.25
5797507.00	0.00
5797583.00	0.25
5797596.00	0.00
5797630.00	0.25
5797633.00	0.00
5797714.00	0.25
5797727.00	0.00
5797764.00	0.25
5797766.00	0.00
5797838.00	0.25
5797851.00	0.00
5797900.00	0.25
5797903.00	0.00
5797968.00	0.25
5797980.00	0.00
5798017.00	0.25
5798023.00	0.00
5798098.00	0.25
5798111.00	0.00
5798160.00	0.25
5798163.00	0.00
5798240.00	0.25
5798253.00	0.00
5798290.00	0.25
5798292.00	0.00
5798373.00	0.25
5798385.00	0.00
5798432.00	0.25
5798435.00	0.00
5798521.00	0.25
5798534.00	0.00
5798571.00	0.25
5798574.00	0.00
5798651.00	0.25
5798664.00	0.00
5798712.00	0.25
5798714.00	0.00
5798782.00	0.25
5798795.00	0.00
5798833.00	0.25
5798840.00	0.00
5798911.00	0.25
5798925.00	0.00
5798961.00	0.25
5798964.00	0.00
5799041.00	0.25
5799054.00	0.00
5799092.00	0.25
5799095.00	0.00
5799189.00	0.25
5799202.00	0.00
5799248.00	0.25
5799253.00	0.00
5799313.00	0.25
5799326.00	0.00
5799363.00	0.25
5799365.00	0.00
5799475.00	0.25
5799496.00	0.00
5799558.00	0.25
5799567.00	0.00
5799584.00	0.25
5799597.00	0.00
5799637.00	0.25
5799640.00	0.00
5799718.00	0.25
5799731.00	0.00
5799769.00	0.25
5799771.00	0.00
5799870.00	0.25
5799891.00	0.00
5799949.00	0.25
5799956.00	0.00
5799992.00	0.25
5800005.00	0.00
5800056.00	0.25
5800066.00	0.00
5800126.00	0.25
5800139.00	0.00
5800176.00	0.25
5800179.00	0.00
5800255.00	0.25
5800269.00	0.00
5800306.00	0.25
5800313.00	0.00
5800381.00	0.25
5800394.00	0.00
5800434.00	0.25
5800437.00	0.00
5800520.00	0.25
5800534.00	0.00
5800571.00	0.25
5800573.00	0.00
5800652.00	0.25
5800665.00	0.00
5800702.00	0.25
5800705.00	0.00
5800784.00	0.25
5800797.00	0.00
5800833.00	0.25
5800840.00	0.00
5800917.00	0.25
5800929.00	0.00
5800966.00	0.25
5800969.00	0.00
5801046.00	0.25
5801059.00	0.00
5801095.00	0.25
5801098.00	0.00
5801171.00	0.25
5801184.00	0.00
5801220.00	0.25
5801223.00	0.00
5801302.00	0.25
5801314.00	0.00
5801352.00	0.25
5801354.00	0.00
5801436.00	0.25
5801449.00	0.00
5801484.00	0.25
5801487.00	0.00
5801592.00	0.25
5801612.00	0.00
5801672.00	0.25
5801679.00	0.00
5801713.00	0.25
5801727.00	0.00
5801784.00	0.25
5801792.00	0.00
5801846.00	0.25
5801860.00	0.00
5801908.00	0.25
5801914.00	0.00
5801975.00	0.25
5801989.00	0.00
5802027.00	0.25
5802033.00	0.00
5802099.00	0.25
5802112.00	0.00
5802149.00	0.25
5802152.00	0.00
5802229.00	0.25
5802242.00	0.00
5802278.00	0.25
5802281.00	0.00
5802359.00	0.25
5802372.00	0.00
5802411.00	0.25
5802413.00	0.00
5802517.00	0.25
5802537.00	0.00
5802608.00	0.25
5802616.00	0.00
5802650.00	0.25
5802664.00	0.00
5802715.00	0.25
5802724.00	0.00
5802785.00	0.25
5802799.00	0.00
5802836.00	0.25
5802839.00	0.00
5802918.00	0.25
5802931.00	0.00
5802968.00	0.25
5802975.00	0.00
5803044.00	0.25
5803057.00	0.00
5803094.00	0.25
5803097.00	0.00
5803175.00	0.25
5803188.00	0.00
5803225.00	0.25
5803228.00	0.00
5803306.00	0.25
5803319.00	0.00
5803356.00	0.25
5803358.00	0.00
5803466.00	0.25
5803510.00	0.00
5803581.00	0.25
5803595.00	0.00
5803623.00	0.25
5803625.00	0.00
5803662.00	0.25
5803677.00	0.00
5803716.00	0.25
5803729.00	0.00
5803770.00	0.25
5803777.00	0.00
5803871.00	0.25
5803933.00	0.00
5803969.00	0.25
5803982.00	0.00
5803992.00	0.25
5804000.00	0.00
5804017.00	0.25
5804020.00	0.00
5804104.00	0.25
5804117.00	0.00
5804153.00	0.25
5804156.00	0.00
5804233.00	0.25
5804246.00	0.00
5804283.00	0.25
5804285.00	0.00
5804363.00	0.25
5804375.00	0.00
5804430.00	0.25
5804437.00	0.00
5804500.00	0.25
5804514.00	0.00
5804551.00	0.25
5804554.00	0.00
5804626.00	0.25
5804639.00	0.00
5804674.00	0.25
5804677.00	0.00
5804755.00	0.25
5804767.00	0.00
5804804.00	0.25
5804806.00	0.00
5804892.00	0.25
5804905.00	0.00
5804941.00	0.25
5804949.00	0.00
5805025.00	0.25
5805038.00	0.00
5805075.00	0.25
5805077.00	0.00
5805157.00	0.25
5805170.00	0.00
5805206.00	0.25
5805209.00	0.00
5805286.00	0.25
5805299.00	0.00
5805335.00	0.25
5805338.00	0.00
5805413.00	0.25
5805427.00	0.00
5805484.00	0.25
5805489.00	0.00
5805552.00	0.25
5805566.00	0.00
5805613.00	0.25
5805617.00	0.00
5805683.00	0.25
5805696.00	0.00
5805733.00	0.25
5805736.00	0.00
5805813.00	0.25
5805826.00	0.00
5805862.00	0.25
5805870.00	0.00
5805946.00	0.25
5805959.00	0.00
5805996.00	0.25
5805998.00	0.00
5806102.00	0.25
5806123.00	0.00
5806189.00	0.25
5806198.00	0.00
5806215.00	0.25
5806235.00	0.00
5806292.00	0.25
5806295.00	0.00
5806351.00	0.25
5806365.00	0.00
5806420.00	0.25
5806429.00	0.00
5806485.00	0.25
5806499.00	0.00
5806547.00	0.25
5806553.00	0.00
5806618.00	0.25
5806631.00	0.00
5806668.00	0.25
5806671.00	0.00
5806751.00	0.25
5806765.00	0.00
5806801.00	0.25
5806804.00	0.00
5806882.00	0.25
5806895.00	0.00
5806932.00	0.25
5806935.00	0.00
5807013.00	0.25
5807026.00	0.00
5807062.00	0.25
5807069.00	0.00
5807138.00	0.25
5807151.00	0.00
5807187.00	0.25
5807190.00	0.00
5807270.00	0.25
5807283.00	0.00
5807319.00	0.25
5807322.00	0.00
5807401.00	0.25
5807418.00	0.00
5807456.00	0.25
5807459.00	0.00
5807537.00	0.25
5807550.00	0.00
5807587.00	0.25
5807589.00	0.00
5807671.00	0.25
5807684.00	0.00
5807720.00	0.25
5807722.00	0.00
5807807.00	0.25
5807820.00	0.00
5807855.00	0.25
5807861.00	0.00
5807963.00	0.25
5808018.00	0.00
5808066.00	0.25
5808079.00	0.00
5808112.00	0.25
5808115.00	0.00
5808154.00	0.25
5808156.00	0.00
5808196.00	0.25
5808216.00	0.00
5808282.00	0.25
5808293.00	0.00
5808334.00	0.25
5808348.00	0.00
5808387.00	0.25
5808394.00	0.00
5808471.00	0.25
5808484.00	0.00
5808522.00	0.25
5808525.00	0.00
5808603.00	0.25
5808616.00	0.00
5808652.00	0.25
5808661.00	0.00
5808729.00	0.25
5808742.00	0.00
5808778.00	0.25
5808781.00	0.00
5808860.00	0.25
5808873.00	0.00
5808909.00	0.25
5808912.00	0.00
5808990.00	0.25
5809003.00	0.00
5809039.00	0.25
5809042.00	0.00
5809123.00	0.25
5809136.00	0.00
5809170.00	0.25
5809173.00	0.00
5809259.00	0.25
5809272.00	0.00
5809308.00	0.25
5809318.00	0.00
5809394.00	0.25
5809412.00	0.00
5809467.00	0.25
5809474.00	0.00
5809532.00	0.25
5809553.00	0.00
5809597.00	0.25
5809600.00	0.00
5809658.00	0.25
5809672.00	0.00
5809709.00	0.25
5809712.00	0.00
5809799.00	0.25
5809812.00	0.00
5809847.00	0.25
5809850.00	0.00
5809951.00	0.25
5810006.00	0.00
5810070.00	0.25
5810114.00	0.00
5810145.00	0.25
5810154.00	0.00
5810180.00	0.25
5810199.00	0.00
5810221.00	0.25
5810224.00	0.00
5810237.00	0.25
5810239.00	0.00
5810336.00	0.25
5810356.00	0.00
5810415.00	0.25
5810418.00	0.00
5810460.00	0.25
5810474.00	0.00
5810528.00	0.25
5810537.00	0.00
5810589.00	0.25
5810603.00	0.00
5810643.00	0.25
5810648.00	0.00
5810719.00	0.25
5810732.00	0.00
5810769.00	0.25
5810778.00	0.00
5810852.00	0.25
5810865.00	0.00
5810902.00	0.25
5810905.00	0.00
5810983.00	0.25
5810995.00	0.00
5811042.00	0.25
5811056.00	0.00
5811112.00	0.25
5811125.00	0.00
5811162.00	0.25
5811165.00	0.00
5811236.00	0.25
5811248.00	0.00
5811304.00	0.25
5811308.00	0.00
5811373.00	0.25
5811387.00	0.00
5811430.00	0.25
5811433.00	0.00
5811536.00	0.25
5811552.00	0.00
5811602.00	0.25
5811610.00	0.00
5811655.00	0.25
5811669.00	0.00
5811719.00	0.25
5811723.00	0.00
5811788.00	0.25
5811802.00	0.00
5811852.00	0.25
5811854.00	0.00
5811923.00	0.25
5811937.00	0.00
5811974.00	0.25
5811976.00	0.00
5812047.00	0.25
5812061.00	0.00
5812098.00	0.25
5812109.00	0.00
5812178.00	0.25
5812191.00	0.00
5812228.00	0.25
5812230.00	0.00
5812308.00	0.25
5812321.00	0.00
5812358.00	0.25
5812360.00	0.00
5812445.00	0.25
5812458.00	0.00
5812495.00	0.25
5812498.00	0.00
5812580.00	0.25
5812593.00	0.00
5812633.00	0.25
5812636.00	0.00
5812717.00	0.25
5812730.00	0.00
5812766.00	0.25
5812772.00	0.00
5812847.00	0.25
5812860.00	0.00
5812896.00	0.25
5812899.00	0.00
5812971.00	0.25
5812984.00	0.00
5813020.00	0.25
5813023.00	0.00
5813103.00	0.25
5813120.00	0.00
5813171.00	0.25
5813179.00	0.00
5813242.00	0.25
5813255.00	0.00
5813304.00	0.25
5813308.00	0.00
5813373.00	0.25
5813387.00	0.00
5813430.00	0.25
5813436.00	0.00
5813510.00	0.25
5813524.00	0.00
5813574.00	0.25
5813586.00	0.00
5813643.00	0.25
5813656.00	0.00
5813694.00	0.25
5813696.00	0.00
5813768.00	0.25
5813781.00	0.00
5813826.00	0.25
5813828.00	0.00
5813900.00	0.25
5813913.00	0.00
5813950.00	0.25
5813952.00	0.00
5814031.00	0.25
5814044.00	0.00
5814088.00	0.25
5814091.00	0.00
5814192.00	0.25
5814249.00	0.00
5814310.00	0.25
5814354.00	0.00
5814395.00	0.25
5814408.00	0.00
5814416.00	0.25
5814433.00	0.00
5814467.00	0.25
5814471.00	0.00
5814483.00	0.25
5814494.00	0.00
5814602.00	0.25
5814623.00	0.00
5814703.00	0.25
5814706.00	0.50
5814711.00	0.25
5814719.00	0.00
5814762.00	0.25
5814771.00	0.00
5814824.00	0.25
5814838.00	0.00
5814877.00	0.25
5814880.00	0.00
5814955.00	0.25
5814969.00	0.00
5815006.00	0.25
5815009.00	0.00
5815086.00	0.25
5815099.00	0.00
5815136.00	0.25
5815139.00	0.00
5815217.00	0.25
5815230.00	0.00
5815267.00	0.25
5815269.00	0.00
5815342.00	0.25
5815355.00	0.00
5815391.00	0.25
5815398.00	0.00
5815476.00	0.25
5815490.00	0.00
5815528.00	0.25
5815531.00	0.00
5815609.00	0.25
5815622.00	0.00
5815659.00	0.25
5815661.00	0.00
5815741.00	0.25
5815754.00	0.00
5815791.00	0.25
5815793.00	0.00
5815875.00	0.25
5815888.00	0.00
5815925.00	0.25
5815928.00	0.00
5816007.00	0.25
5816020.00	0.00
5816057.00	0.25
5816059.00	0.00
5816137.00	0.25
5816149.00	0.00
5816186.00	0.25
5816192.00	0.00
5816262.00	0.25
5816275.00	0.00
5816311.00	0.25
5816314.00	0.00
5816391.00	0.25
5816407.00	0.00
5816443.00	0.25
5816445.00	0.00
5816554.00	0.25
5816575.00	0.00
5816626.00	0.25
5816629.00	0.00
5816675.00	0.25
5816694.00	0.00
5816751.00	0.25
5816760.00	0.00
5816804.00	0.25
5816819.00	0.00
5816870.00	0.25
5816912.00	0.00
5816951.00	0.25
5816964.00	0.00
5817018.00	0.25
5817022.00	0.00
5817076.00	0.25
5817090.00	0.00
5817137.00	0.25
5817143.00	0.00
5817205.00	0.25
5817218.00	0.00
5817256.00	0.25
5817259.00	0.00
5817335.00	0.25
5817348.00	0.00
5817385.00	0.25
5817391.00	0.00
5817472.00	0.25
5817485.00	0.00
5817522.00	0.25
5817524.00	0.00
5817607.00	0.25
5817620.00	0.00
5817656.00	0.25
5817659.00	0.00
5817763.00	0.25
5817783.00	0.00
5817844.00	0.25
5817852.00	0.00
5817888.00	0.25
5817907.00	0.00
5817963.00	0.25
5817966.00	0.00
5818009.00	0.25
5818023.00	0.00
5818075.00	0.25
5818084.00	0.00
5818142.00	0.25
5818156.00	0.00
5818194.00	0.25
5818197.00	0.00
5818271.00	0.25
5818285.00	0.00
5818320.00	0.25
5818322.00	0.00
5818409.00	0.25
5818423.00	0.00
5818470.00	0.25
5818475.00	0.00
5818545.00	0.25
5818558.00	0.00
5818596.00	0.25
5818602.00	0.00
5818675.00	0.25
5818688.00	0.00
5818725.00	0.25
5818728.00	0.00
5818824.00	0.25
5818844.00	0.00
5818905.00	0.25
5818913.00	0.00
5818945.00	0.25
5818965.00	0.00
5819021.00	0.25
5819024.00	0.00
5819072.00	0.25
5819086.00	0.00
5819138.00	0.25
5819148.00	0.00
5819204.00	0.25
5819218.00	0.00
5819256.00	0.25
5819259.00	0.00
5819332.00	0.25
5819345.00	0.00
5819382.00	0.25
5819385.00	0.00
5819468.00	0.25
5819481.00	0.00
5819518.00	0.25
5819521.00	0.00
5819595.00	0.25
5819608.00	0.00
5819667.00	0.25
5819670.00	0.00
5819734.00	0.25
5819747.00	0.00
5819785.00	0.25
5819795.00	0.00
5819869.00	0.25
5819882.00	0.00
5819919.00	0.25
5819922.00	0.00
5820034.00	0.25
5820089.00	0.00
5820163.00	0.25
5820205.00	0.00
5820244.00	0.25
5820252.00	0.00
5820273.00	0.25
5820290.00	0.00
5820302.00	0.25
5820306.00	0.00
5820337.00	0.25
5820340.00	0.00
5820416.00	0.25
5820431.00	0.00
5820484.00	0.25
5820493.00	0.00
5820551.00	0.25
5820565.00	0.00
5820612.00	0.25
5820616.00	0.00
5820682.00	0.25
5820695.00	0.00
5820742.00	0.25
5820747.00	0.00
5820813.00	0.25
5820826.00	0.00
5820865.00	0.25
5820871.00	0.00
5820942.00	0.25
5820956.00	0.00
5820992.00	0.25
5820996.00	0.00
5821075.00	0.25
5821089.00	0.00
5821125.00	0.25
5821133.00	0.00
5821206.00	0.25
5821219.00	0.00
5821256.00	0.25
5821259.00	0.00
5821331.00	0.25
5821343.00	0.00
5821380.00	0.25
5821383.00	0.00
5821466.00	0.25
5821479.00	0.00
5821551.00	0.25
5821566.00	0.00
5821618.00	0.25
5821661.00	0.00
5821729.00	0.25
5821743.00	0.00
5821764.00	0.25
5821766.00	0.00
5821778.00	0.25
5821780.00	0.00
5821903.00	0.25
5821960.00	0.00
5822035.00	0.25
5822050.00	0.00
5822074.00	0.25
5822081.00	0.00
5822085.00	0.25
5822091.00	0.00
5822148.00	0.25
5822162.00	0.00
5822219.00	0.25
5822226.00	0.00
5822276.00	0.25
5822290.00	0.00
5822338.00	0.25
5822349.00	0.00
5822410.00	0.25
5822424.00	0.00
5822463.00	0.25
5822466.00	0.00
5822548.00	0.25
5822562.00	0.00
5822598.00	0.25
5822601.00	0.00
5822695.00	0.25
5822708.00	0.00
5822745.00	0.25
5822748.00	0.00
5822826.00	0.25
5822839.00	0.00
5822883.00	0.25
5822886.00	0.00
5822950.00	0.25
5822963.00	0.00
5822999.00	0.25
5823002.00	0.00
5823080.00	0.25
5823093.00	0.00
5823137.00	0.25
5823144.00	0.00
5823241.00	0.25
5823300.00	0.00
5823359.00	0.25
5823400.00	0.00
5823454.00	0.25
5823463.00	0.00
5823474.00	0.25
5823492.00	0.00
5823503.00	0.25
5823507.00	0.00
5823564.00	0.25
5823585.00	0.00
5823660.00	0.25
5823675.00	0.00
5823721.00	0.25
5823728.00	0.00
5823773.00	0.25
5823788.00	0.00
5823839.00	0.25
5823843.00	0.00
5823901.00	0.25
5823915.00	0.00
5823963.00	0.25
5823968.00	0.00
5824031.00	0.25
5824044.00	0.00
5824082.00	0.25
5824085.00	0.00
5824162.00	0.25
5824175.00	0.00
5824212.00	0.25
5824215.00	0.00
5824291.00	0.25
5824304.00	0.00
5824341.00	0.25
5824344.00	0.00
5824435.00	0.25
5824448.00	0.00
5824484.00	0.25
5824492.00	0.00
5824568.00	0.25
5824580.00	0.00
5824617.00	0.25
5824620.00	0.00
5824693.00	0.25
5824706.00	0.00
5824743.00	0.25
5824745.00	0.00
5824856.00	0.25
5824897.00	0.00
5824966.00	0.25
5824979.00	0.00
5825025.00	0.50
5825027.00	0.25
5825054.00	0.00
5825099.00	0.25
5825112.00	0.00
5825149.00	0.25
5825152.00	0.00
5825265.00	0.25
5825323.00	0.00
5825365.00	0.25
5825378.00	0.00
5825397.00	0.25
5825415.00	0.00
5825427.00	0.25
5825436.00	0.00
5825505.00	0.25
5825520.00	0.00
5825558.00	0.25
5825561.00	0.00
5825630.00	0.25
5825644.00	0.00
5825683.00	0.25
5825687.00	0.00
5825762.00	0.25
5825775.00	0.00
5825812.00	0.25
5825815.00	0.00
5825892.00	0.25
5825905.00	0.00
5825942.00	0.25
5825945.00	0.00
5826022.00	0.25
5826035.00	0.00
5826088.00	0.25
5826091.00	0.00
5826170.00	0.25
5826183.00	0.00
5826220.00	0.25
5826223.00	0.00
5826301.00	0.25
5826314.00	0.00
5826351.00	0.25
5826358.00	0.00
5826432.00	0.25
5826446.00	0.00
5826483.00	0.25
5826486.00	0.00
5826568.00	0.25
5826581.00	0.00
5826618.00	0.25
5826621.00	0.00
5826702.00	0.25
5826715.00	0.00
5826753.00	0.25
5826756.00	0.00
5826837.00	0.25
5826850.00	0.00
5826886.00	0.25
5826889.00	0.00
5826975.00	0.25
5826988.00	0.00
5827025.00	0.25
5827031.00	0.00
5827109.00	0.25
5827122.00	0.00
5827159.00	0.25
5827172.00	0.00
5827246.00	0.25
5827259.00	0.00
5827296.00	0.25
5827298.00	0.00
5827375.00	0.25
5827388.00	0.00
5827431.00	0.25
5827434.00	0.00
5827523.00	0.25
5827537.00	0.00
5827574.00	0.25
5827577.00	0.00
5827654.00	0.25
5827667.00	0.00
5827703.00	0.25
5827713.00	0.00
5827787.00	0.25
5827800.00	0.00
5827836.00	0.25
5827839.00	0.00
5827915.00	0.25
5827928.00	0.00
5827965.00	0.25
5827967.00	0.00
5828039.00	0.25
5828052.00	0.00
5828089.00	0.25
5828091.00	0.00
5828208.00	0.25
5828265.00	0.00
5828328.00	0.25
5828372.00	0.00
5828407.00	0.25
5828415.00	0.00
5828448.00	0.25
5828463.00	0.00
5828489.00	0.25
5828491.00	0.00
5828526.00	0.25
5828549.00	0.00
5828584.00	0.25
5828598.00	0.00
5828638.00	0.25
5828641.00	0.00
5828715.00	0.25
5828727.00	0.00
5828764.00	0.25
5828770.00	0.00
5828845.00	0.25
5828857.00	0.00
5828894.00	0.25
5828897.00	0.00
5828969.00	0.25
5828982.00	0.00
5829020.00	0.25
5829022.00	0.00
5829100.00	0.25
5829113.00	0.00
5829149.00	0.25
5829152.00	0.00
5829232.00	0.25
5829245.00	0.00
5829279.00	0.25
5829282.00	0.00
5829367.00	0.25
5829380.00	0.00
5829421.00	0.25
5829429.00	0.00
5829506.00	0.25
5829519.00	0.00
5829556.00	0.25
5829559.00	0.00
5829636.00	0.25
5829649.00	0.00
5829704.00	0.25
5829710.00	0.00
5829764.00	0.25
5829778.00	0.00
5829825.00	0.25
5829829.00	0.00
5829893.00	0.25
5829906.00	0.00
5829943.00	0.25
5829946.00	0.00
5830022.00	0.25
5830035.00	0.00
5830081.00	0.25
5830084.00	0.00
5830166.00	0.25
5830179.00	0.00
5830220.00	0.25
5830228.00	0.00
5830296.00	0.25
5830309.00	0.00
5830354.00	0.25
5830357.00	0.00
5830431.00	0.25
5830444.00	0.00
5830480.00	0.25
5830492.00	0.00
5830558.00	0.25
5830571.00	0.00
5830615.00	0.25
5830618.00	0.00
5830688.00	0.25
5830701.00	0.00
5830737.00	0.25
5830740.00	0.00
5830819.00	0.25
5830832.00	0.00
5830873.00	0.25
5830876.00	0.00
